BrukerID,Kjonn,Alder,Jobb,Postkode
4518,1.0,,1.0,90504.0
4519,1.0,56.0,14.0,11779.0
4520,1.0,56.0,13.0,44143.0
4521,1.0,18.0,19.0,67218.0
4522,1.0,56.0,7.0,
4523,0.0,18.0,17.0,97070.0
4524,1.0,18.0,14.0,26301.0
4525,1.0,25.0,7.0,37206.0
4526,1.0,,,55408.0
4527,0.0,45.0,6.0,42420.0
4528,1.0,50.0,17.0,14650.0
4529,1.0,25.0,0.0,10002.0
4530,0.0,35.0,,90403.0
4531,0.0,45.0,1.0,60417.0
4532,,25.0,,32225.0
4533,0.0,35.0,11.0,15116.0
4534,1.0,25.0,99.0,70458.0
4535,1.0,,2.0,93950.0
4536,0.0,35.0,7.0,97401.0
4537,1.0,18.0,4.0,33168.0
4538,0.0,35.0,7.0,89128.0
4539,0.0,25.0,0.0,55110.0
4540,0.0,45.0,,42420.0
4541,0.0,,19.0,98102.0
4542,0.0,,14.0,23221.0
4543,1.0,18.0,,46304.0
4544,1.0,,16.0,94014.0
4545,,18.0,14.0,10024.0
4546,1.0,35.0,2.0,55423.0
4547,1.0,18.0,4.0,90024.0
4548,0.0,25.0,1.0,55417.0
4549,1.0,18.0,4.0,32720.0
4550,1.0,1.0,4.0,10012.0
4551,1.0,18.0,4.0,23233.0
4552,1.0,35.0,7.0,31047.0
4553,1.0,56.0,13.0,46143.0
4554,1.0,25.0,14.0,5448.0
4555,1.0,25.0,,75230.0
4556,1.0,25.0,18.0,14620.0
4557,1.0,25.0,17.0,
4558,1.0,35.0,1.0,59801.0
4559,1.0,18.0,4.0,54902.0
4560,1.0,1.0,10.0,63123.0
4561,1.0,35.0,2.0,94587.0
4562,1.0,,20.0,60615.0
4563,1.0,45.0,1.0,13214.0
4564,1.0,25.0,5.0,98380.0
4565,1.0,18.0,4.0,97215.0
4566,1.0,1.0,10.0,3756.0
4567,0.0,45.0,16.0,55116.0
4568,1.0,25.0,4.0,27278.0
4569,1.0,45.0,1.0,13114.0
4570,1.0,,4.0,53706.0
4571,0.0,18.0,4.0,48104.0
4572,1.0,,17.0,29401.0
4573,0.0,25.0,4.0,94117.0
4574,1.0,1.0,10.0,
4575,1.0,35.0,,80222.0
4576,0.0,56.0,15.0,
4577,1.0,25.0,0.0,94930.0
4578,0.0,56.0,15.0,97367.0
4579,1.0,,0.0,
4580,1.0,18.0,,91505.0
4581,1.0,25.0,0.0,71731.0
4582,1.0,35.0,12.0,97132.0
4583,1.0,25.0,20.0,64112.0
4584,1.0,18.0,17.0,22304.0
4585,0.0,25.0,9.0,32212.0
4586,1.0,35.0,0.0,90027.0
4587,1.0,,0.0,11040.0
4588,0.0,45.0,14.0,75006.0
4589,1.0,18.0,,95326.0
4590,1.0,25.0,14.0,2142.0
4591,1.0,25.0,5.0,97213.0
4592,1.0,25.0,2.0,77056.0
4593,1.0,45.0,17.0,15204.0
4594,1.0,,1.0,93105.0
4595,1.0,45.0,4.0,77009.0
4596,1.0,56.0,16.0,95407.0
4597,1.0,18.0,4.0,12309.0
4598,0.0,18.0,4.0,64093.0
4599,1.0,35.0,2.0,97214.0
4600,1.0,18.0,2.0,90025.0
4601,1.0,18.0,,55414.0
4602,1.0,25.0,11.0,
4603,1.0,56.0,7.0,39211.0
4604,0.0,,14.0,94114.0
4605,1.0,25.0,6.0,89123.0
4606,0.0,50.0,1.0,60089.0
4607,1.0,18.0,,57103.0
4608,1.0,35.0,14.0,91324.0
4609,1.0,25.0,11.0,10023.0
4610,1.0,,4.0,97330.0
4611,1.0,25.0,17.0,94538.0
4612,1.0,,18.0,13126.0
4613,1.0,45.0,12.0,90277.0
4614,1.0,25.0,0.0,37601.0
4615,1.0,25.0,,19320.0
4616,1.0,50.0,14.0,95129.0
4617,0.0,25.0,4.0,77006.0
4618,1.0,25.0,0.0,32444.0
4619,1.0,18.0,4.0,10027.0
4620,1.0,45.0,0.0,27312.0
4621,1.0,18.0,12.0,36115.0
4622,1.0,50.0,0.0,11947.0
4623,1.0,18.0,,96002.0
4624,1.0,56.0,13.0,72764.0
4625,,25.0,20.0,17022.0
4626,0.0,35.0,0.0,49464.0
4627,1.0,,1.0,55110.0
4628,1.0,35.0,,97333.0
4629,1.0,,,22903.0
4630,1.0,25.0,7.0,60015.0
4631,1.0,25.0,17.0,11354.0
4632,0.0,45.0,,60302.0
4633,1.0,25.0,2.0,2903.0
4634,1.0,18.0,4.0,
4635,1.0,,4.0,22030.0
4636,1.0,35.0,3.0,48827.0
4637,1.0,45.0,7.0,
4638,1.0,25.0,17.0,94122.0
4639,1.0,1.0,0.0,2780.0
4640,1.0,35.0,0.0,30030.0
4641,1.0,,0.0,98226.0
4642,1.0,35.0,,22124.0
4643,1.0,,17.0,63126.0
4644,1.0,35.0,6.0,33615.0
4645,1.0,25.0,12.0,94131.0
4646,0.0,50.0,7.0,94611.0
4647,1.0,,17.0,53545.0
4648,0.0,,1.0,55413.0
4649,1.0,35.0,1.0,90048.0
4650,0.0,18.0,14.0,50401.0
4651,1.0,18.0,14.0,
4652,1.0,45.0,14.0,5602.0
4653,1.0,25.0,0.0,96931.0
4654,1.0,45.0,17.0,32024.0
4655,1.0,35.0,12.0,
4656,1.0,18.0,14.0,32825.0
4657,1.0,35.0,1.0,53704.0
4658,1.0,45.0,0.0,13131.0
4659,1.0,35.0,17.0,1890.0
4660,1.0,45.0,,1950.0
4661,1.0,56.0,13.0,37830.0
4662,1.0,50.0,1.0,
4663,0.0,50.0,17.0,55441.0
4664,1.0,35.0,16.0,30034.0
4665,0.0,50.0,2.0,22207.0
4666,1.0,25.0,17.0,31311.0
4667,1.0,50.0,7.0,43081.0
4668,0.0,25.0,,48103.0
4669,1.0,25.0,6.0,94404.0
4670,1.0,18.0,12.0,80503.0
4671,0.0,,0.0,48104.0
4672,1.0,35.0,7.0,11747.0
4673,1.0,35.0,6.0,19027.0
4674,1.0,35.0,6.0,75225.0
4675,1.0,18.0,4.0,15213.0
4676,0.0,50.0,3.0,55112.0
4677,0.0,25.0,3.0,2828.0
4678,1.0,,,92656.0
4679,1.0,50.0,,90803.0
4680,1.0,18.0,10.0,99016.0
4681,1.0,56.0,13.0,2356.0
4682,0.0,,3.0,55127.0
4683,0.0,45.0,1.0,10469.0
4684,1.0,56.0,13.0,12570.0
4685,0.0,25.0,3.0,17522.0
4686,1.0,18.0,4.0,48202.0
4687,1.0,25.0,12.0,4106.0
4688,1.0,35.0,0.0,83704.0
4689,1.0,25.0,14.0,65023.0
4690,1.0,,7.0,44325.0
4691,1.0,25.0,0.0,60611.0
4692,1.0,18.0,1.0,95814.0
4693,1.0,25.0,1.0,75207.0
4694,0.0,25.0,1.0,80020.0
4695,0.0,25.0,2.0,11201.0
4696,1.0,25.0,15.0,60611.0
4697,1.0,35.0,0.0,18360.0
4698,1.0,,7.0,14302.0
4699,0.0,,1.0,54880.0
4700,,25.0,,94114.0
4701,1.0,56.0,1.0,48104.0
4702,1.0,18.0,4.0,19100.0
4703,1.0,35.0,17.0,30024.0
4704,,,6.0,91103.0
4705,1.0,56.0,17.0,92069.0
4706,1.0,50.0,7.0,
4707,1.0,25.0,17.0,79705.0
4708,1.0,45.0,1.0,44406.0
4709,1.0,35.0,7.0,77565.0
4710,,50.0,1.0,55406.0
4711,0.0,18.0,4.0,
4712,0.0,50.0,6.0,48094.0
4713,1.0,35.0,12.0,50325.0
4714,1.0,25.0,0.0,
4715,1.0,56.0,17.0,49506.0
4716,1.0,25.0,2.0,90038.0
4717,1.0,50.0,12.0,60148.0
4718,1.0,50.0,1.0,13224.0
4719,1.0,18.0,4.0,
4720,1.0,45.0,17.0,21742.0
4721,1.0,,16.0,78411.0
4722,1.0,25.0,0.0,92346.0
4723,,56.0,7.0,20003.0
4724,,18.0,4.0,
4725,1.0,25.0,0.0,94110.0
4726,1.0,25.0,7.0,55408.0
4727,,35.0,7.0,
4728,,18.0,4.0,60115.0
4729,0.0,,0.0,80027.0
4730,1.0,50.0,7.0,37931.0
4731,1.0,25.0,7.0,60614.0
4732,1.0,,0.0,44139.0
4733,0.0,25.0,7.0,43214.0
4734,1.0,,11.0,4287.0
4735,0.0,,5.0,28401.0
4736,0.0,1.0,,76501.0
4737,1.0,18.0,4.0,10027.0
4738,1.0,35.0,12.0,10011.0
4739,1.0,35.0,,89015.0
4740,0.0,45.0,0.0,80010.0
4741,1.0,25.0,4.0,75206.0
4742,1.0,25.0,0.0,47303.0
4743,1.0,35.0,,65270.0
4744,1.0,25.0,4.0,77345.0
4745,1.0,18.0,20.0,63132.0
4746,1.0,50.0,14.0,13210.0
4747,1.0,25.0,1.0,55116.0
4748,1.0,18.0,4.0,19081.0
4749,1.0,18.0,10.0,2882.0
4750,1.0,25.0,7.0,92612.0
4751,1.0,18.0,4.0,90024.0
4752,1.0,,,7017.0
4753,0.0,25.0,12.0,53154.0
4754,1.0,25.0,7.0,77099.0
4755,1.0,45.0,11.0,6416.0
4756,1.0,25.0,4.0,55455.0
4757,1.0,,2.0,60102.0
4758,1.0,,,90210.0
4759,0.0,25.0,0.0,65775.0
4760,1.0,45.0,12.0,95051.0
4761,1.0,50.0,6.0,53711.0
4762,1.0,45.0,20.0,8035.0
4763,0.0,56.0,13.0,92308.0
4764,0.0,45.0,,55391.0
4765,1.0,,7.0,27410.0
4766,1.0,25.0,,36301.0
4767,0.0,25.0,4.0,90034.0
4768,0.0,45.0,9.0,85202.0
4769,0.0,18.0,9.0,75801.0
4770,1.0,35.0,11.0,43209.0
4771,1.0,18.0,9.0,98117.0
4772,0.0,25.0,4.0,73160.0
4773,1.0,,,
4774,1.0,45.0,0.0,60543.0
4775,1.0,25.0,20.0,33626.0
4776,,45.0,12.0,94117.0
4777,0.0,,6.0,1545.0
4778,1.0,,16.0,
4779,0.0,35.0,99.0,52405.0
4780,0.0,,17.0,94606.0
4781,1.0,,16.0,63131.0
4782,0.0,1.0,10.0,19390.0
4783,0.0,25.0,3.0,49423.0
4784,0.0,,,13316.0
4785,1.0,,1.0,
4786,1.0,45.0,1.0,49419.0
4787,0.0,35.0,15.0,43065.0
4788,0.0,,20.0,95051.0
4789,1.0,25.0,4.0,4309.0
4790,,1.0,,99016.0
4791,0.0,35.0,16.0,78222.0
4792,1.0,35.0,17.0,
4793,1.0,,7.0,92130.0
4794,1.0,1.0,19.0,92557.0
4795,1.0,25.0,14.0,60048.0
4796,,18.0,4.0,85035.0
4797,0.0,,0.0,17870.0
4798,1.0,,15.0,20723.0
4799,1.0,25.0,2.0,10003.0
4800,1.0,50.0,,92612.0
4801,1.0,35.0,0.0,14228.0
4802,1.0,25.0,0.0,48316.0
4803,1.0,25.0,14.0,75093.0
4804,1.0,25.0,4.0,45810.0
4805,1.0,18.0,4.0,30606.0
4806,1.0,25.0,,18104.0
4807,1.0,18.0,4.0,15321.0
4808,1.0,56.0,13.0,92675.0
4809,1.0,25.0,20.0,11717.0
4810,0.0,25.0,4.0,
4811,1.0,,14.0,60148.0
4812,1.0,1.0,17.0,56258.0
4813,1.0,25.0,7.0,11215.0
4814,,35.0,0.0,55406.0
4815,,18.0,2.0,29118.0
4816,1.0,1.0,10.0,81301.0
4817,1.0,45.0,16.0,55076.0
4818,0.0,56.0,1.0,11795.0
4819,1.0,45.0,,95148.0
4820,,25.0,4.0,15701.0
4821,0.0,18.0,4.0,14850.0
4822,0.0,18.0,4.0,63109.0
4823,1.0,,,11235.0
4824,1.0,18.0,4.0,67217.0
4825,1.0,18.0,20.0,67212.0
4826,1.0,35.0,7.0,6430.0
4827,1.0,35.0,7.0,7981.0
4828,,18.0,4.0,61820.0
4829,1.0,35.0,0.0,14086.0
4830,0.0,25.0,17.0,80003.0
4831,1.0,56.0,20.0,95123.0
4832,1.0,25.0,7.0,92109.0
4833,1.0,1.0,10.0,43357.0
4834,1.0,45.0,11.0,94114.0
4835,1.0,,14.0,8750.0
4836,,25.0,20.0,
4837,0.0,,6.0,91423.0
4838,1.0,1.0,10.0,45244.0
4839,1.0,25.0,0.0,45245.0
4840,1.0,25.0,,2359.0
4841,1.0,35.0,16.0,61600.0
4842,1.0,45.0,16.0,93448.0
4843,0.0,45.0,2.0,21212.0
4844,1.0,50.0,0.0,76067.0
4845,1.0,45.0,2.0,10920.0
4846,1.0,50.0,7.0,
4847,0.0,35.0,12.0,
4848,,50.0,16.0,8033.0
4849,0.0,,6.0,98032.0
4850,,45.0,18.0,2557.0
4851,1.0,35.0,1.0,48906.0
4852,1.0,35.0,99.0,
4853,1.0,18.0,20.0,92055.0
4854,0.0,18.0,4.0,90630.0
4855,0.0,,0.0,94115.0
4856,0.0,1.0,10.0,48105.0
4857,0.0,50.0,,46350.0
4858,1.0,50.0,3.0,48843.0
4859,0.0,25.0,1.0,78734.0
4860,1.0,25.0,17.0,79925.0
4861,1.0,25.0,17.0,32308.0
4862,1.0,18.0,4.0,80631.0
4863,1.0,25.0,5.0,80916.0
4864,0.0,,0.0,98115.0
4865,1.0,25.0,12.0,10036.0
4866,1.0,35.0,13.0,89128.0
4867,1.0,,12.0,2143.0
4868,1.0,25.0,7.0,2420.0
4869,1.0,25.0,0.0,60090.0
4870,0.0,35.0,9.0,10021.0
4871,0.0,35.0,0.0,2138.0
4872,1.0,18.0,0.0,87122.0
4873,1.0,25.0,17.0,36092.0
4874,0.0,25.0,16.0,28120.0
4875,0.0,25.0,3.0,92831.0
4876,1.0,18.0,4.0,55104.0
4877,1.0,25.0,16.0,97401.0
4878,1.0,18.0,12.0,84041.0
4879,0.0,25.0,1.0,22307.0
4880,1.0,25.0,12.0,53045.0
4881,0.0,35.0,3.0,
4882,0.0,25.0,,29615.0
4883,0.0,56.0,1.0,96734.0
4884,0.0,50.0,6.0,48103.0
4885,0.0,25.0,1.0,10025.0
4886,1.0,25.0,4.0,40504.0
4887,0.0,25.0,,13210.0
4888,0.0,25.0,4.0,72801.0
4889,0.0,35.0,2.0,11218.0
4890,1.0,25.0,4.0,70115.0
4891,1.0,25.0,14.0,94110.0
4892,1.0,18.0,4.0,48135.0
4893,1.0,,4.0,53706.0
4894,1.0,25.0,17.0,62629.0
4895,1.0,18.0,4.0,94305.0
4896,0.0,,14.0,38018.0
4897,1.0,35.0,3.0,45215.0
4898,0.0,25.0,0.0,60622.0
4899,1.0,18.0,2.0,2322.0
4900,1.0,1.0,10.0,60462.0
4901,0.0,18.0,,85033.0
4902,0.0,,10.0,1748.0
4903,0.0,18.0,4.0,95008.0
4904,1.0,45.0,17.0,85202.0
4905,1.0,18.0,17.0,78758.0
4906,1.0,45.0,12.0,53718.0
4907,,25.0,12.0,98116.0
4908,1.0,56.0,,6040.0
4909,1.0,,16.0,
4910,0.0,,20.0,94519.0
4911,1.0,,4.0,89146.0
4912,1.0,18.0,4.0,22906.0
4913,1.0,35.0,0.0,2115.0
4914,1.0,35.0,7.0,77040.0
4915,1.0,56.0,1.0,37922.0
4916,1.0,25.0,4.0,
4917,1.0,50.0,17.0,1536.0
4918,1.0,45.0,17.0,2067.0
4919,0.0,,14.0,94110.0
4920,1.0,25.0,15.0,94121.0
4921,1.0,35.0,7.0,75229.0
4922,0.0,,99.0,
4923,1.0,18.0,,38111.0
4924,1.0,18.0,18.0,21740.0
4925,0.0,25.0,14.0,37076.0
4926,1.0,25.0,1.0,4086.0
4927,1.0,45.0,6.0,22630.0
4928,0.0,35.0,6.0,94214.0
4929,1.0,56.0,17.0,55104.0
4930,1.0,25.0,12.0,94618.0
4931,0.0,,15.0,32603.0
4932,0.0,25.0,0.0,44107.0
4933,1.0,35.0,14.0,89113.0
4934,1.0,18.0,4.0,85701.0
4935,1.0,56.0,16.0,55901.0
4936,1.0,56.0,17.0,53705.0
4937,1.0,,6.0,12230.0
4938,1.0,35.0,17.0,37815.0
4939,1.0,25.0,1.0,96930.0
4940,1.0,50.0,16.0,65401.0
4941,0.0,35.0,19.0,32095.0
4942,1.0,25.0,12.0,84062.0
4943,,25.0,0.0,48104.0
4944,0.0,,1.0,89031.0
4945,1.0,25.0,,2115.0
4946,0.0,,10.0,49507.0
4947,1.0,25.0,20.0,22936.0
4948,1.0,18.0,4.0,2143.0
4949,1.0,45.0,7.0,19067.0
4950,1.0,1.0,10.0,11102.0
4951,1.0,35.0,12.0,95124.0
4952,1.0,25.0,,1267.0
4953,1.0,56.0,,30673.0
4954,0.0,45.0,3.0,75605.0
4955,1.0,25.0,6.0,19342.0
4956,1.0,,16.0,29681.0
4957,1.0,25.0,3.0,7661.0
4958,1.0,45.0,,48322.0
4959,0.0,18.0,99.0,66044.0
4960,1.0,18.0,4.0,22401.0
4961,0.0,35.0,7.0,94306.0
4962,1.0,35.0,,77024.0
4963,1.0,,16.0,27613.0
4964,0.0,,,60513.0
4965,1.0,35.0,14.0,95822.0
4966,0.0,25.0,5.0,91773.0
4967,0.0,35.0,16.0,48237.0
4968,,,1.0,5401.0
4969,0.0,25.0,4.0,90034.0
4970,0.0,35.0,7.0,94602.0
4971,1.0,25.0,0.0,95136.0
4972,0.0,18.0,4.0,96803.0
4973,1.0,25.0,17.0,23462.0
4974,0.0,18.0,4.0,10708.0
4975,1.0,45.0,2.0,94306.0
4976,1.0,18.0,10.0,55421.0
4977,,25.0,17.0,20036.0
4978,1.0,18.0,2.0,90038.0
4979,1.0,35.0,17.0,11355.0
4980,1.0,50.0,5.0,95401.0
4981,0.0,1.0,7.0,20852.0
4982,1.0,25.0,12.0,98037.0
4983,1.0,25.0,6.0,81007.0
4984,1.0,25.0,1.0,60657.0
4985,0.0,45.0,2.0,20036.0
4986,,25.0,2.0,50021.0
4987,1.0,35.0,0.0,20715.0
4988,1.0,45.0,14.0,37343.0
4989,1.0,25.0,12.0,94043.0
4990,0.0,56.0,0.0,98115.0
4991,0.0,1.0,2.0,60660.0
4992,1.0,,18.0,99826.0
4993,1.0,25.0,15.0,80301.0
4994,1.0,18.0,4.0,34567.0
4995,1.0,35.0,11.0,94061.0
4996,0.0,,3.0,48197.0
4997,0.0,35.0,9.0,7452.0
4998,1.0,,12.0,20171.0
4999,1.0,35.0,11.0,70118.0
5000,0.0,35.0,,24450.0
5001,1.0,50.0,13.0,1938.0
5002,1.0,25.0,17.0,55410.0
5003,1.0,18.0,10.0,67206.0
5004,0.0,1.0,10.0,
5005,0.0,,3.0,98105.0
5006,1.0,25.0,7.0,90078.0
5007,1.0,50.0,0.0,98826.0
5008,1.0,45.0,16.0,1612.0
5009,1.0,25.0,17.0,94110.0
5010,0.0,25.0,9.0,66212.0
5011,1.0,25.0,4.0,8540.0
5012,1.0,25.0,0.0,20744.0
5013,1.0,35.0,7.0,19149.0
5014,,25.0,99.0,95076.0
5015,0.0,18.0,2.0,55408.0
5016,1.0,25.0,5.0,33025.0
5017,1.0,35.0,11.0,32082.0
5018,1.0,25.0,12.0,27511.0
5019,1.0,,14.0,
5020,1.0,18.0,20.0,90028.0
5021,1.0,35.0,7.0,60510.0
5022,1.0,25.0,2.0,
5023,1.0,25.0,0.0,96671.0
5024,1.0,25.0,7.0,21117.0
5025,1.0,45.0,7.0,1581.0
5026,1.0,,16.0,60523.0
5027,0.0,1.0,,53545.0
5028,1.0,25.0,0.0,60610.0
5029,0.0,25.0,0.0,27713.0
5030,1.0,,0.0,28209.0
5031,1.0,1.0,10.0,
5032,1.0,25.0,7.0,55436.0
5033,1.0,35.0,17.0,6110.0
5034,1.0,50.0,7.0,37938.0
5035,1.0,35.0,1.0,55406.0
5036,1.0,25.0,0.0,10006.0
5037,1.0,25.0,15.0,94538.0
5038,1.0,50.0,1.0,1778.0
5039,0.0,25.0,0.0,94402.0
5040,0.0,,9.0,73008.0
5041,0.0,25.0,3.0,98626.0
5042,1.0,,1.0,92614.0
5043,1.0,35.0,20.0,55407.0
5044,0.0,35.0,12.0,
5045,1.0,18.0,4.0,32601.0
5046,1.0,25.0,,63110.0
5047,1.0,45.0,0.0,3060.0
5048,,25.0,9.0,84037.0
5049,1.0,50.0,6.0,13035.0
5050,0.0,,7.0,94111.0
5051,1.0,18.0,4.0,7030.0
5052,0.0,35.0,9.0,53806.0
5053,0.0,25.0,20.0,45409.0
5054,1.0,35.0,17.0,55407.0
5055,1.0,25.0,8.0,85203.0
5056,1.0,35.0,7.0,10011.0
5057,1.0,25.0,4.0,89193.0
5058,0.0,,9.0,94587.0
5059,0.0,18.0,0.0,8540.0
5060,1.0,18.0,,77840.0
5061,1.0,35.0,1.0,
5062,1.0,,4.0,60115.0
5063,1.0,25.0,20.0,10012.0
5064,1.0,35.0,7.0,10011.0
5065,1.0,56.0,17.0,97146.0
5066,1.0,35.0,6.0,18249.0
5067,0.0,56.0,13.0,37931.0
5068,1.0,35.0,7.0,80221.0
5069,0.0,50.0,2.0,48118.0
5070,1.0,45.0,1.0,49419.0
5071,0.0,50.0,2.0,10025.0
5072,1.0,25.0,0.0,
5073,1.0,35.0,18.0,27603.0
5074,1.0,25.0,,60042.0
5075,,18.0,17.0,94063.0
5076,1.0,18.0,12.0,60622.0
5077,1.0,45.0,7.0,92831.0
5078,1.0,50.0,0.0,29678.0
5079,1.0,45.0,7.0,1531.0
5080,0.0,25.0,0.0,28134.0
5081,1.0,35.0,16.0,79605.0
5082,1.0,25.0,15.0,94065.0
5083,0.0,18.0,4.0,73070.0
5084,,25.0,17.0,94118.0
5085,1.0,1.0,10.0,8534.0
5086,,25.0,14.0,48336.0
5087,1.0,25.0,,11576.0
5088,1.0,35.0,15.0,85282.0
5089,0.0,35.0,14.0,1536.0
5090,0.0,35.0,6.0,
5091,1.0,25.0,4.0,22903.0
5092,1.0,18.0,17.0,10804.0
5093,1.0,35.0,6.0,20650.0
5094,1.0,35.0,12.0,98166.0
5095,1.0,35.0,1.0,55104.0
5096,,,0.0,92008.0
5097,0.0,35.0,12.0,48109.0
5098,0.0,18.0,4.0,90039.0
5099,1.0,18.0,,51104.0
5100,0.0,25.0,6.0,74105.0
5101,,,7.0,52402.0
5102,1.0,25.0,0.0,95826.0
5103,0.0,25.0,3.0,79411.0
5104,1.0,50.0,6.0,44333.0
5105,1.0,25.0,17.0,
5106,1.0,18.0,0.0,10705.0
5107,1.0,,17.0,95136.0
5108,1.0,35.0,7.0,53150.0
5109,1.0,56.0,,4259.0
5110,1.0,56.0,13.0,49423.0
5111,,25.0,2.0,90068.0
5112,1.0,56.0,6.0,91011.0
5113,,18.0,4.0,20006.0
5114,,25.0,17.0,70508.0
5115,1.0,35.0,12.0,92821.0
5116,,35.0,20.0,77008.0
5117,1.0,35.0,7.0,98144.0
5118,0.0,35.0,7.0,10024.0
5119,1.0,18.0,2.0,74403.0
5120,1.0,25.0,,77006.0
5121,0.0,50.0,14.0,8810.0
5122,1.0,25.0,0.0,31605.0
5123,0.0,35.0,6.0,76021.0
5124,1.0,25.0,18.0,
5125,1.0,35.0,,90064.0
5126,0.0,,6.0,6074.0
5127,1.0,25.0,17.0,85210.0
5128,1.0,25.0,0.0,92019.0
5129,1.0,35.0,2.0,95602.0
5130,1.0,25.0,17.0,90031.0
5131,1.0,50.0,7.0,19047.0
5132,0.0,45.0,1.0,92100.0
5133,1.0,56.0,20.0,78731.0
5134,1.0,18.0,4.0,94720.0
5135,1.0,,1.0,78212.0
5136,1.0,,7.0,48103.0
5137,1.0,35.0,1.0,91711.0
5138,1.0,35.0,0.0,95667.0
5139,1.0,1.0,1.0,30707.0
5140,0.0,50.0,16.0,48706.0
5141,0.0,,6.0,
5142,1.0,,1.0,18901.0
5143,1.0,,14.0,80526.0
5144,1.0,35.0,12.0,22201.0
5145,1.0,,8.0,78065.0
5146,1.0,,17.0,23602.0
5147,0.0,35.0,20.0,92009.0
5148,1.0,50.0,6.0,22039.0
5149,1.0,25.0,5.0,10011.0
5150,0.0,,7.0,6118.0
5151,1.0,25.0,,21113.0
5152,1.0,18.0,4.0,
5153,0.0,35.0,1.0,89431.0
5154,1.0,18.0,4.0,42101.0
5155,0.0,,16.0,95687.0
5156,0.0,56.0,6.0,1852.0
5157,1.0,25.0,,60060.0
5158,0.0,35.0,14.0,10028.0
5159,1.0,18.0,19.0,30662.0
5160,1.0,25.0,7.0,55408.0
5161,1.0,35.0,,53092.0
5162,1.0,25.0,11.0,55408.0
5163,1.0,35.0,2.0,
5164,1.0,,,79705.0
5165,1.0,25.0,,99217.0
5166,0.0,25.0,3.0,30308.0
5167,1.0,18.0,17.0,40207.0
5168,1.0,56.0,17.0,
5169,1.0,35.0,16.0,66046.0
5170,1.0,18.0,4.0,2138.0
5171,1.0,50.0,,6430.0
5172,1.0,,7.0,13088.0
5173,1.0,,0.0,74105.0
5174,1.0,25.0,4.0,48072.0
5175,1.0,35.0,20.0,52570.0
5176,0.0,,1.0,
5177,1.0,18.0,1.0,45458.0
5178,1.0,18.0,4.0,99163.0
5179,1.0,56.0,,96153.0
5180,1.0,18.0,4.0,44312.0
5181,0.0,50.0,1.0,
5182,1.0,,7.0,94115.0
5183,1.0,18.0,10.0,60148.0
5184,1.0,50.0,7.0,48152.0
5185,1.0,56.0,0.0,90049.0
5186,1.0,18.0,4.0,4901.0
5187,1.0,,17.0,23233.0
5188,1.0,35.0,1.0,10016.0
5189,1.0,25.0,0.0,37923.0
5190,1.0,25.0,18.0,
5191,1.0,35.0,7.0,80129.0
5192,1.0,,3.0,
5193,0.0,35.0,1.0,89447.0
5194,1.0,25.0,18.0,55412.0
5195,,25.0,14.0,29609.0
5196,1.0,,1.0,27713.0
5197,1.0,35.0,20.0,90292.0
5198,0.0,18.0,14.0,
5199,0.0,56.0,9.0,46911.0
5200,0.0,50.0,1.0,94550.0
5201,1.0,35.0,17.0,36830.0
5202,0.0,,,53222.0
5203,,35.0,2.0,78744.0
5204,1.0,,,97215.0
5205,1.0,25.0,1.0,
5206,,,12.0,6906.0
5207,0.0,25.0,11.0,2111.0
5208,1.0,35.0,18.0,
5209,1.0,25.0,1.0,92116.0
5210,1.0,25.0,16.0,94120.0
5211,1.0,18.0,3.0,98122.0
5212,1.0,25.0,11.0,75206.0
5213,1.0,18.0,4.0,55128.0
5214,1.0,25.0,4.0,92614.0
5215,1.0,45.0,11.0,1772.0
5216,1.0,35.0,14.0,10013.0
5217,1.0,,99.0,94610.0
5218,0.0,50.0,0.0,
5219,1.0,25.0,17.0,30307.0
5220,0.0,,4.0,90066.0
5221,1.0,45.0,7.0,43065.0
5222,,25.0,1.0,27515.0
5223,0.0,25.0,16.0,2465.0
5224,1.0,25.0,11.0,76309.0
5225,1.0,25.0,12.0,10002.0
5226,1.0,25.0,1.0,2146.0
5227,0.0,35.0,3.0,48237.0
5228,1.0,35.0,0.0,55418.0
5229,1.0,25.0,17.0,89103.0
5230,1.0,35.0,,49424.0
5231,,1.0,10.0,72601.0
5232,1.0,,,
5233,0.0,25.0,4.0,2215.0
5234,1.0,35.0,17.0,55330.0
5235,1.0,50.0,,92122.0
5236,0.0,35.0,1.0,22947.0
5237,1.0,,4.0,1002.0
5238,0.0,25.0,5.0,92705.0
5239,1.0,1.0,14.0,80401.0
5240,1.0,,2.0,10018.0
5241,1.0,56.0,7.0,
5242,1.0,56.0,16.0,95816.0
5243,,25.0,12.0,98105.0
5244,0.0,56.0,9.0,85749.0
5245,1.0,56.0,1.0,19026.0
5246,1.0,,3.0,95136.0
5247,1.0,35.0,,77584.0
5248,1.0,35.0,7.0,94550.0
5249,0.0,25.0,1.0,94044.0
5250,1.0,18.0,0.0,54901.0
5251,1.0,25.0,15.0,
5252,1.0,,0.0,80203.0
5253,1.0,50.0,2.0,
5254,1.0,18.0,2.0,13317.0
5255,1.0,50.0,6.0,92117.0
5256,0.0,50.0,2.0,22181.0
5257,1.0,45.0,,50588.0
5258,1.0,45.0,7.0,55115.0
5259,1.0,56.0,1.0,14068.0
5260,1.0,25.0,18.0,26104.0
5261,0.0,50.0,18.0,
